Date,glo_avg,dir_avg,diff_avg,lw_avg,par_avg,lux_avg,tp_sfc,humid,press,rain,ws_10m,wd_10m
2012-01-01 00:00:00,-1974.0,-204.0,-1262.0,3804.0,0.0,-1.0,1978.0,914.0,90324.0,0.0,1413.0,2951.0
2012-01-01 00:01:00,-1977.0,-204.0,-1167.0,3834.0,0.0,-1.0,1983.0,914.0,90324.0,0.0,1389.0,2999.0
2012-01-01 00:02:00,-1974.0,-204.0,-1052.0,3873.0,0.0,-1.0,1983.0,914.0,90324.0,0.0,1337.0,3007.0
2012-01-01 00:03:00,-1805.0,-184.0,-93.0,3930.0,0.0,-1.0,1988.0,915.0,90331.0,0.0,1301.0,3017.0
2012-01-01 00:04:00,-1673.0,-2.0,-912.0,3974.0,0.0,-1.0,1978.0,915.0,90331.0,0.0,1107.0,3051.0
2012-01-01 00:05:00,-1655.0,102.0,-912.0,4003.0,0.0,0.0,1983.0,916.0,90337.0,0.0,1083.0,3077.0
2012-01-01 00:06:00,-1395.0,198.0,-912.0,4017.0,0.0,-1.0,1977.0,916.0,90331.0,0.0,959.0,3051.0
2012-01-01 00:07:00,-1367.0,204.0,-912.0,4035.0,0.0,-1.0,1986.0,916.0,90331.0,0.0,9.0,2965.0
2012-01-01 00:08:00,-1364.0,204.0,-912.0,4050.0,0.0,-1.0,1988.0,917.0,90337.0,0.0,718.0,2915.0
2012-01-01 00:09:00,-1362.0,204.0,-912.0,4064.0,0.0,0.0,1988.0,917.0,90343.0,0.0,63.0,2869.0
2012-01-01 00:10:00,-1296.0,204.0,-909.0,4083.0,0.0,-1.0,1991.0,917.0,90355.0,0.0,544.0,2854.0
2012-01-01 00:11:00,-1149.0,204.0,-8029999999999998.0,4091.0,0.0,-1.0,1985.0,916.0,90349.0,0.0,6629999999999999.0,2863.0
2012-01-01 00:12:00,-1149.0,204.0,-644.0,4080.0,-5.0,-2.0,1988.0,915.0,90349.0,0.0,643.0,2859.0
2012-01-01 00:13:00,-1149.0,204.0,-547.0,4067.0,0.0,-1.0,1978.0,914.0,90355.0,0.0,723.0,2878.0
2012-01-01 00:14:00,-1063.0,204.0,-547.0,4084.0,0.0,-2.0,1981.0,915.0,90355.0,0.0,8270000000000002.0,2941.0
2012-01-01 00:15:00,-1063.0,204.0,-547.0,4083.0,0.0,-1.0,1981.0,916.0,90361.0,0.0,871.0,2936.0
2012-01-01 00:16:00,-1063.0,204.0,-547.0,4094.0,0.0,0.0,1981.0,915.0,90361.0,0.0,883.0,2998.0
2012-01-01 00:17:00,-1063.0,204.0,-547.0,4097.0,-5.0,-1.0,1985.0,916.0,90361.0,0.0,971.0,3056.0
2012-01-01 00:18:00,-1063.0,249.0,-547.0,4096.0,0.0,-1.0,1985.0,916.0,90361.0,0.0,91.0,3156.0
2012-01-01 00:19:00,-1063.0,361.0,-547.0,4102.0,0.0,-2.0,199.0,916.0,90361.0,0.0,961.0,3152.0
2012-01-01 00:20:00,-106.0,5489999999999999.0,-547.0,4105.0,0.0,-1.0,1988.0,916.0,90367.0,0.0,1086.0,3154.0
2012-01-01 00:21:00,-1063.0,613.0,-547.0,4104.0,0.0,-1.0,1985.0,917.0,90367.0,0.0,1055.0,3187.0
2012-01-01 00:22:00,-106.0,613.0,-547.0,4092.0,0.0,-1.0,1996.0,916.0,90367.0,0.0,1007.0,3245.0
2012-01-01 00:23:00,-1063.0,613.0,-575.0,4084.0,0.0,0.0,1991.0,918.0,90367.0,0.0,1149.0,3219.0
2012-01-01 00:24:00,-1063.0,613.0,-556.0,4085.0,0.0,-2.0,199.0,916.0,90367.0,0.0,1287.0,3199.0
2012-01-01 00:25:00,-1063.0,613.0,-547.0,4075.0,0.0,-2.0,200.0,916.0,90367.0,0.0,1006.0,3155.0
2012-01-01 00:26:00,-1063.0,613.0,-5529999999999999.0,4059.0,0.0,-2.0,1996.0,916.0,90367.0,0.0,1103.0,3168.0
2012-01-01 00:27:00,-1063.0,613.0,-605.0,4031.0,0.0,-1.0,1998.0,916.0,90367.0,0.0,988.0,3142.0
2012-01-01 00:28:00,-1063.0,613.0,-705.0,4024.0,0.0,0.0,2003.0,916.0,90373.0,0.0,1139.0,3160.0
2012-01-01 00:29:00,-1068.0,613.0,-769.0,4031.0,0.0,0.0,2001.0,916.0,90373.0,0.0,106.0,3092.0
2012-01-01 00:30:00,-1073.0,613.0,-7390000000000002.0,4044.0,0.0,0.0,2003.0,915.0,90373.0,0.0,1027.0,3186.0
2012-01-01 00:31:00,-1091.0,613.0,-7809999999999998.0,4051.0,0.0,-1.0,201.0,915.0,90374.0,0.0,1194.0,3190.0
2012-01-01 00:32:00,-1091.0,613.0,-7020000000000001.0,4045.0,0.0,-1.0,201.0,915.0,90374.0,0.0,1024.0,3211.0
2012-01-01 00:33:00,-1081.0,613.0,-733.0,4035.0,0.0,0.0,2016.0,915.0,9038.0,0.0,1106.0,3204.0
2012-01-01 00:34:00,-1098.0,613.0,-72.0,4025.0,-5.0,-1.0,2005.0,914.0,90379.0,0.0,1031.0,3183.0
2012-01-01 00:35:00,-1179.0,613.0,-754.0,4014.0,0.0,-1.0,201.0,914.0,90373.0,0.0,1062.0,3196.0
2012-01-01 00:36:00,-1306.0,613.0,-8420000000000002.0,3996.0,0.0,-1.0,2005.0,914.0,90374.0,0.0,1108.0,3232.0
2012-01-01 00:37:00,-1364.0,613.0,-8909999999999998.0,4000.0,0.0,-2.0,2003.0,915.0,90374.0,0.0,1111.0,3226.0
2012-01-01 00:38:00,-1364.0,5589999999999999.0,-9.0,4010.0,5.0,-1.0,2001.0,913.0,90374.0,0.0,1119.0,3258.0
2012-01-01 00:39:00,-1367.0,555.0,-912.0,4023.0,0.0,-2.0,2005.0,914.0,90374.0,0.0,1079.0,3272.0
2012-01-01 00:40:00,-1367.0,344.0,-912.0,4032.0,0.0,-2.0,2011.0,914.0,9038.0,0.0,1254.0,3296.0
2012-01-01 00:41:00,-1364.0,204.0,-912.0,4062.0,0.0,-2.0,2008.0,914.0,9038.0,0.0,1148.0,3283.0
2012-01-01 00:42:00,-1367.0,204.0,-912.0,4065.0,0.0,-3.0,2005.0,913.0,9038.0,0.0,1355.0,3359.0
2012-01-01 00:43:00,-1362.0,204.0,-912.0,4049.0,0.0,0.0,2006.0,914.0,9038.0,0.0,1263.0,3346.0
2012-01-01 00:44:00,-1357.0,204.0,-912.0,4042.0,-5.0,-1.0,2003.0,913.0,9038.0,0.0,1317.0,3368.0
2012-01-01 00:45:00,-1367.0,204.0,-912.0,4022.0,0.0,-1.0,2001.0,914.0,9038.0,0.0,1216.0,3438.0
2012-01-01 00:46:00,-1367.0,204.0,-912.0,3998.0,0.0,-2.0,200.0,913.0,90374.0,0.0,109.0,3458.0
2012-01-01 00:47:00,-1367.0,204.0,-912.0,3982.0,0.0,-1.0,2003.0,914.0,90374.0,0.0,1169.0,3466.0
2012-01-01 00:48:00,-1369.0,204.0,-912.0,3968.0,0.0,-1.0,2001.0,914.0,90374.0,0.0,98.0,3424.0
2012-01-01 00:49:00,-143.0,198.0,-912.0,3963.0,0.0,-1.0,2001.0,914.0,90368.0,0.0,8170000000000002.0,3446.0
2012-01-01 00:50:00,-1635.0,146.0,-912.0,3961.0,0.0,-2.0,2003.0,915.0,90374.0,0.0,825.0,3376.0
2012-01-01 00:51:00,-1668.0,99.0,-912.0,3959.0,0.0,-1.0,200.0,915.0,90368.0,0.0,903.0,3365.0
2012-01-01 00:52:00,-167.0,109.0,-912.0,3958.0,-5.0,0.0,1997.0,914.0,90374.0,0.0,96.0,3329.0
2012-01-01 00:53:00,-167.0,106.0,-912.0,3955.0,-5.0,-2.0,2005.0,915.0,90374.0,0.0,711.0,3269.0
2012-01-01 00:54:00,-167.0,44.0,-912.0,3953.0,0.0,-1.0,1997.0,916.0,90374.0,0.0,8270000000000002.0,3381.0
2012-01-01 00:55:00,-167.0,1.0,-912.0,3959.0,0.0,-1.0,2003.0,915.0,90374.0,0.0,745.0,3399.0
2012-01-01 00:56:00,-167.0,24.0,-912.0,3960.0,0.0,-1.0,200.0,917.0,90381.0,0.0,601.0,3353.0
2012-01-01 00:57:00,-167.0,48.0,-912.0,3960.0,0.0,-2.0,1995.0,917.0,90381.0,0.0,6920000000000001.0,3289.0
2012-01-01 00:58:00,-167.0,1.0,-912.0,3958.0,0.0,-1.0,1998.0,917.0,90381.0,0.0,585.0,3266.0
2012-01-01 00:59:00,-167.0,75.0,-921.0,3960.0,0.0,-3.0,1993.0,918.0,90381.0,0.0,5579999999999999.0,3261.0
2012-01-01 01:00:00,-167.0,106.0,-918.0,3959.0,0.0,-1.0,1993.0,917.0,90381.0,0.0,757.0,3237.0
2012-01-01 01:01:00,-167.0,153.0,-93.0,3960.0,0.0,-2.0,1995.0,918.0,90381.0,0.0,7829999999999998.0,3163.0
2012-01-01 01:02:00,-167.0,16.0,-924.0,3960.0,-5.0,-2.0,1998.0,917.0,90381.0,0.0,7390000000000002.0,3214.0
2012-01-01 01:03:00,-167.0,146.0,-918.0,3960.0,0.0,0.0,1998.0,917.0,90381.0,0.0,775.0,3174.0
2012-01-01 01:04:00,-167.0,177.0,-912.0,3960.0,0.0,-1.0,1992.0,918.0,90381.0,0.0,6579999999999999.0,3193.0
2012-01-01 01:05:00,-167.0,204.0,-918.0,3958.0,-5.0,-2.0,1995.0,919.0,9038.0,0.0,654.0,3198.0
2012-01-01 01:06:00,-167.0,201.0,-927.0,3952.0,0.0,-1.0,1995.0,919.0,90381.0,0.0,7020000000000001.0,3211.0
2012-01-01 01:07:00,-167.0,204.0,-921.0,3950.0,0.0,-1.0,1993.0,919.0,90381.0,0.0,7140000000000001.0,3258.0
2012-01-01 01:08:00,-167.0,201.0,-915.0,3947.0,5.0,-1.0,2002.0,919.0,90375.0,0.0,639.0,3264.0
2012-01-01 01:09:00,-167.0,204.0,-918.0,3947.0,0.0,-1.0,1997.0,919.0,90375.0,0.0,672.0,3249.0
2012-01-01 01:10:00,-167.0,204.0,-912.0,3945.0,0.0,-2.0,199.0,919.0,90381.0,0.0,657.0,3276.0
2012-01-01 01:11:00,-167.0,153.0,-912.0,3947.0,0.0,-1.0,1993.0,920.0,90381.0,0.0,816.0,3257.0
2012-01-01 01:12:00,-167.0,1639999999999999.0,-912.0,3950.0,0.0,-1.0,199.0,920.0,90381.0,0.0,828.0,3263.0
2012-01-01 01:13:00,-167.0,136.0,-912.0,3960.0,-5.0,-1.0,1992.0,920.0,90381.0,0.0,856.0,3266.0
2012-01-01 01:14:00,-167.0,15.0,-912.0,3972.0,0.0,-1.0,1995.0,920.0,90381.0,0.0,946.0,3235.0
2012-01-01 01:15:00,-167.0,1669999999999999.0,-912.0,3973.0,0.0,-1.0,199.0,920.0,90387.0,0.0,982.0,3179.0
2012-01-01 01:16:00,-1663.0,187.0,-912.0,3967.0,0.0,-1.0,1992.0,921.0,90381.0,0.0,86.0,3134.0
2012-01-01 01:17:00,-1625.0,204.0,-912.0,3957.0,0.0,-1.0,1992.0,922.0,90387.0,0.0,8909999999999998.0,3050.0
2012-01-01 01:18:00,-1622.0,204.0,-912.0,3955.0,0.0,-1.0,199.0,922.0,90387.0,0.0,97.0,3077.0
2012-01-01 01:19:00,-1602.0,204.0,-912.0,3955.0,0.0,-1.0,200.0,922.0,90387.0,0.0,856.0,3078.0
2012-01-01 01:20:00,-1529.0,204.0,-912.0,3953.0,0.0,-1.0,1995.0,922.0,90393.0,0.0,8859999999999998.0,2952.0
2012-01-01 01:21:00,-1496.0,204.0,-921.0,3952.0,0.0,-1.0,2002.0,922.0,90387.0,0.0,97.0,3123.0
2012-01-01 01:22:00,-1435.0,228.0,-933.0,3952.0,0.0,-1.0,1997.0,923.0,90387.0,0.0,1084.0,3071.0
2012-01-01 01:23:00,-1435.0,474.0,-952.0,3954.0,-5.0,-2.0,1993.0,923.0,90387.0,0.0,1.428e+16,3151.0
2012-01-01 01:24:00,-14.0,606.0,-1003.0,3959.0,0.0,0.0,1993.0,923.0,90387.0,0.0,1246.0,3162.0
2012-01-01 01:25:00,-143.0,613.0,-1052.0,3957.0,0.0,-1.0,1997.0,924.0,90387.0,0.0,1144.0,3202.0
2012-01-01 01:26:00,-1435.0,613.0,-1028.0,3952.0,0.0,-1.0,1998.0,923.0,90387.0,0.0,1207.0,3207.0
2012-01-01 01:27:00,-1445.0,613.0,-1003.0,3952.0,0.0,-1.0,2002.0,924.0,90387.0,0.0,1306.0,3193.0
2012-01-01 01:28:00,-1445.0,613.0,-997.0,3952.0,0.0,-2.0,2002.0,923.0,90387.0,0.0,1266.0,3158.0
2012-01-01 01:29:00,-1453.0,613.0,-1052.0,3951.0,0.0,-1.0,2002.0,924.0,90381.0,0.0,1337.0,3160.0
2012-01-01 01:30:00,-1453.0,613.0,-107.0,3951.0,0.0,-1.0,200.0,924.0,90381.0,0.0,1376.0,3151.0
2012-01-01 01:31:00,-142.0,613.0,-1085.0,3951.0,-5.0,-1.0,1998.0,924.0,90381.0,0.0,1337.0,3102.0
2012-01-01 01:32:00,-1422.0,613.0,-1183.0,3953.0,5.0,-1.0,2005.0,924.0,90381.0,0.0,1499.0,3070.0
2012-01-01 01:33:00,-1491.0,613.0,-124.0,3953.0,0.0,0.0,201.0,924.0,90375.0,0.0,1578.0,2998.0
2012-01-01 01:34:00,-1491.0,613.0,-1271.0,3952.0,0.0,-1.0,2011.0,924.0,90375.0,0.0,1666.0,3047.0
2012-01-01 01:35:00,-1579.0,613.0,-1274.0,3951.0,0.0,-1.0,2016.0,924.0,90375.0,0.0,1878.0,3039.0
2012-01-01 01:36:00,-1633.0,613.0,-1268.0,3946.0,0.0,0.0,201.0,923.0,90381.0,0.0,1663.0,2991.0
2012-01-01 01:37:00,-16.0,613.0,-1268.0,3947.0,0.0,-1.0,2011.0,923.0,90381.0,0.0,1938.0,3015.0
2012-01-01 01:38:00,-1635.0,613.0,-1274.0,3947.0,0.0,-1.0,2016.0,923.0,90381.0,0.0,1695.0,2943.0
2012-01-01 01:39:00,-164.0,613.0,-1277.0,3948.0,0.0,-2.0,2007.0,924.0,90387.0,0.0,1.79199999999999e+16,2975.0
2012-01-01 01:40:00,-1655.0,528.0,-1252.0,3949.0,0.0,-1.0,2015.0,922.0,90387.0,0.0,1492.0,2927.0
2012-01-01 01:41:00,-1653.0,3989999999999999.0,-1243.0,3950.0,0.0,-1.0,2011.0,922.0,90387.0,0.0,1354.0,2906.0
2012-01-01 01:42:00,-162.0,395.0,-1234.0,3951.0,0.0,-1.0,201.0,922.0,90381.0,0.0,1423.0,2925.0
2012-01-01 01:43:00,-162.0,412.0,-1216.0,3955.0,0.0,-1.0,201.0,922.0,90381.0,0.0,1.674e+16,2949.0
2012-01-01 01:44:00,-1415.0,44.0,-1243.0,3959.0,0.0,-2.0,2005.0,922.0,90387.0,0.0,1533.0,2979.0
2012-01-01 01:45:00,-1422.0,446.0,-1237.0,3959.0,0.0,-1.0,201.0,922.0,90387.0,0.0,156.0,2942.0
2012-01-01 01:46:00,-1402.0,545.0,-1259.0,3959.0,0.0,-1.0,2016.0,921.0,90393.0,0.0,187.0,2971.0
2012-01-01 01:47:00,-139.0,562.0,-1277.0,3961.0,0.0,-1.0,2012.0,921.0,90393.0,0.0,1744.0,2961.0
2012-01-01 01:48:00,-1392.0,422.0,-1271.0,3963.0,0.0,-2.0,2016.0,921.0,90393.0,0.0,1.708e+16,3010.0
2012-01-01 01:49:00,-1405.0,4629999999999999.0,-1277.0,3963.0,0.0,-1.0,2018.0,920.0,90393.0,0.0,1753.0,3028.0
2012-01-01 01:50:00,-143.0,583.0,-1277.0,3963.0,0.0,-2.0,2011.0,920.0,90387.0,0.0,181.0,3053.0
2012-01-01 01:51:00,-1483.0,562.0,-1277.0,3961.0,5.0,-1.0,201.0,920.0,90393.0,0.0,1595.0,3100.0
2012-01-01 01:52:00,-1483.0,344.0,-1277.0,3961.0,-5.0,-2.0,2023.0,919.0,90393.0,0.0,171.0,3096.0
2012-01-01 01:53:00,-1503.0,416.0,-1277.0,3960.0,0.0,0.0,2013.0,919.0,90399.0,0.0,1.66699999999999e+16,3184.0
2012-01-01 01:54:00,-1524.0,436.0,-1277.0,3960.0,0.0,-2.0,2018.0,918.0,90393.0,0.0,1.603e+16,3173.0
2012-01-01 01:55:00,-1514.0,405.0,-1277.0,3960.0,-5.0,-1.0,202.0,919.0,90393.0,0.0,1596.0,3164.0
2012-01-01 01:56:00,-1506.0,252.0,-1277.0,3960.0,0.0,-1.0,2018.0,918.0,90393.0,0.0,148.0,3199.0
2012-01-01 01:57:00,-1557.0,2319999999999999.0,-1277.0,3961.0,0.0,-2.0,2015.0,918.0,90393.0,0.0,1558.0,3187.0
2012-01-01 01:58:00,-1577.0,204.0,-1277.0,3961.0,0.0,-1.0,2016.0,917.0,9040.0,0.0,1601.0,3212.0
2012-01-01 01:59:00,-1612.0,204.0,-1277.0,3961.0,-5.0,0.0,2021.0,917.0,9040.0,0.0,1471.0,3215.0
2012-01-01 02:00:00,-1643.0,204.0,-1271.0,3961.0,0.0,-1.0,2028.0,916.0,9040.0,0.0,1589.0,3225.0
2012-01-01 02:01:00,-1655.0,204.0,-1262.0,3960.0,0.0,-1.0,2021.0,916.0,90394.0,0.0,1429.0,3233.0
2012-01-01 02:02:00,-1665.0,204.0,-1259.0,3957.0,0.0,-1.0,2021.0,916.0,90399.0,0.0,1425.0,3252.0
2012-01-01 02:03:00,-1668.0,204.0,-1234.0,3958.0,0.0,-1.0,2018.0,916.0,90399.0,0.0,1548.0,3242.0
2012-01-01 02:04:00,-167.0,95.0,-1225.0,3957.0,0.0,0.0,203.0,916.0,90399.0,0.0,1395.0,3267.0
2012-01-01 02:05:00,-167.0,-89.0,-1192.0,3958.0,0.0,-1.0,2016.0,916.0,90399.0,0.0,1.674e+16,3205.0
2012-01-01 02:06:00,-167.0,109.0,-1183.0,3958.0,0.0,-1.0,2016.0,916.0,90399.0,0.0,1.38699999999999e+16,3268.0
2012-01-01 02:07:00,-1668.0,-31.0,-1134.0,3959.0,5.0,0.0,2013.0,916.0,90405.0,0.0,1418.0,3231.0
2012-01-01 02:08:00,-1668.0,-55.0,-1113.0,3958.0,-5.0,-1.0,2012.0,916.0,90399.0,0.0,146.0,3262.0
2012-01-01 02:09:00,-1671.0,-1669999999999999.0,-1128.0,3959.0,-5.0,-1.0,2013.0,916.0,90399.0,0.0,1355.0,3215.0
2012-01-01 02:10:00,-1671.0,-198.0,-1055.0,3960.0,-5.0,-1.0,2015.0,916.0,90405.0,0.0,1359.0,3244.0
2012-01-01 02:11:00,-1668.0,-72.0,-1018.0,3960.0,-11.0,-2.0,2013.0,917.0,90399.0,0.0,1622.0,3206.0
2012-01-01 02:12:00,-1668.0,44.0,-994.0,3961.0,-5.0,-2.0,201.0,917.0,90399.0,0.0,1703.0,3167.0
2012-01-01 02:13:00,-1663.0,85.0,-994.0,3959.0,0.0,-2.0,2016.0,917.0,90399.0,0.0,1277.0,3238.0
2012-01-01 02:14:00,-1665.0,3.0,-1043.0,3964.0,0.0,-3.0,2011.0,917.0,90393.0,0.0,1321.0,3271.0
2012-01-01 02:15:00,-166.0,55.0,-1.049e+16,3971.0,0.0,-3.0,2015.0,917.0,90393.0,0.0,1477.0,3193.0
2012-01-01 02:16:00,-1622.0,201.0,-1052.0,3967.0,-5.0,-2.0,2013.0,918.0,90393.0,0.0,1352.0,3225.0
2012-01-01 02:17:00,-1587.0,204.0,-1058.0,3966.0,0.0,-1.0,2018.0,917.0,90387.0,0.0,1162.0,3211.0
2012-01-01 02:18:00,-1544.0,204.0,-1064.0,3964.0,0.0,-1.0,2015.0,917.0,90387.0,0.0,1358.0,3164.0
2012-01-01 02:19:00,-1493.0,204.0,-1104.0,3965.0,-5.0,-2.0,202.0,918.0,90387.0,0.0,1.63699999999999e+16,3167.0
2012-01-01 02:20:00,-146.0,204.0,-1107.0,3963.0,0.0,-1.0,2012.0,918.0,90381.0,0.0,1491.0,3245.0
2012-01-01 02:21:00,-143.0,204.0,-1143.0,3965.0,0.0,-2.0,2021.0,916.0,90381.0,0.0,1389.0,3202.0
2012-01-01 02:22:00,-1425.0,204.0,-1164.0,3967.0,0.0,-2.0,2018.0,917.0,90387.0,0.0,1.31199999999999e+16,3205.0
2012-01-01 02:23:00,-1425.0,204.0,-1195.0,3967.0,0.0,-3.0,2016.0,917.0,90381.0,0.0,1.174e+16,3238.0
2012-01-01 02:24:00,-1521.0,204.0,-1225.0,3968.0,0.0,-2.0,2018.0,916.0,90381.0,0.0,1319.0,3274.0
2012-01-01 02:25:00,-1605.0,204.0,-1237.0,3968.0,-5.0,-3.0,2026.0,916.0,90381.0,0.0,1314.0,3196.0
2012-01-01 02:26:00,-161.0,204.0,-1158.0,3967.0,0.0,-1.0,2021.0,916.0,90381.0,0.0,1278.0,3215.0
2012-01-01 02:27:00,-1577.0,204.0,-1149.0,3967.0,0.0,-2.0,2016.0,916.0,90375.0,0.0,128.0,3223.0
2012-01-01 02:28:00,-1582.0,204.0,-1158.0,3963.0,0.0,-3.0,2018.0,915.0,90375.0,0.0,1403.0,3195.0
2012-01-01 02:29:00,-1587.0,204.0,-114.0,3960.0,0.0,-2.0,2015.0,916.0,90375.0,0.0,1376.0,3168.0
2012-01-01 02:30:00,-1536.0,204.0,-1128.0,3959.0,0.0,-2.0,2012.0,915.0,90375.0,0.0,1185.0,3183.0
2012-01-01 02:31:00,-1569.0,204.0,-1149.0,3956.0,0.0,-2.0,2015.0,915.0,90369.0,0.0,1378.0,3169.0
2012-01-01 02:32:00,-1615.0,204.0,-1143.0,3955.0,0.0,-1.0,2026.0,915.0,90369.0,0.0,1384.0,3184.0
2012-01-01 02:33:00,-1584.0,204.0,-1134.0,3955.0,0.0,-1.0,2023.0,914.0,90369.0,0.0,1585.0,3201.0
2012-01-01 02:34:00,-1584.0,204.0,-1082.0,3955.0,0.0,-1.0,2013.0,914.0,90369.0,0.0,154.0,3205.0
2012-01-01 02:35:00,-1584.0,204.0,-1101.0,3958.0,0.0,-2.0,202.0,914.0,90369.0,0.0,1.53199999999999e+16,3199.0
2012-01-01 02:36:00,-1584.0,204.0,-111.0,3960.0,0.0,-2.0,2021.0,913.0,90375.0,0.0,1543.0,3209.0
2012-01-01 02:37:00,-1554.0,204.0,-1052.0,3960.0,0.0,-2.0,2021.0,912.0,90375.0,0.0,1579.0,3174.0
2012-01-01 02:38:00,-1506.0,204.0,-1073.0,3960.0,0.0,-4.0,2012.0,912.0,90369.0,0.0,1523.0,3192.0
2012-01-01 02:39:00,-1466.0,204.0,-1104.0,3960.0,0.0,-2.0,202.0,911.0,90375.0,0.0,157.0,3227.0
2012-01-01 02:40:00,-1483.0,198.0,-1158.0,3959.0,-11.0,-1.0,2023.0,911.0,90369.0,0.0,1364.0,3272.0
2012-01-01 02:41:00,-162.0,-72.0,-1.20099999999999e+16,3966.0,-5.0,-2.0,2033.0,911.0,90369.0,0.0,1243.0,3231.0
2012-01-01 02:42:00,-1663.0,-201.0,-1167.0,3983.0,-5.0,-3.0,2016.0,911.0,90369.0,0.0,1463.0,3249.0
2012-01-01 02:43:00,-1665.0,-204.0,-1158.0,3979.0,0.0,-3.0,2017.0,911.0,90369.0,0.0,1364.0,3295.0
2012-01-01 02:44:00,-1665.0,-204.0,-1161.0,3977.0,0.0,-3.0,2031.0,912.0,90369.0,0.0,1.44699999999999e+16,3283.0
2012-01-01 02:45:00,-1671.0,-204.0,-1119.0,3986.0,0.0,-2.0,2017.0,912.0,90369.0,0.0,1237.0,3283.0
2012-01-01 02:46:00,-1665.0,-204.0,-104.0,4003.0,5.0,-3.0,2013.0,912.0,90363.0,0.0,1.373e+16,3251.0
2012-01-01 02:47:00,-1665.0,-204.0,-991.0,3996.0,-11.0,-3.0,2018.0,912.0,9037.0,0.0,1366.0,3230.0
2012-01-01 02:48:00,-1579.0,-204.0,-952.0,3996.0,0.0,-2.0,2015.0,913.0,9037.0,0.0,1418.0,3235.0
2012-01-01 02:49:00,-1521.0,-204.0,-958.0,3996.0,-5.0,-2.0,2013.0,914.0,90363.0,0.0,1479.0,3224.0
2012-01-01 02:50:00,-164.0,-204.0,-924.0,4002.0,0.0,-3.0,2018.0,914.0,90363.0,0.0,1546.0,3253.0
2012-01-01 02:51:00,-1666.0,-204.0,-912.0,4020.0,-5.0,-3.0,2012.0,914.0,90363.0,0.0,1445.0,3249.0
2012-01-01 02:52:00,-1671.0,-204.0,-912.0,4038.0,-11.0,-5.0,201.0,915.0,90363.0,0.0,1413.0,3275.0
2012-01-01 02:53:00,-1671.0,-204.0,-912.0,4032.0,-5.0,-3.0,201.0,915.0,90363.0,0.0,1693.0,3243.0
2012-01-01 02:54:00,-1671.0,-204.0,-921.0,4030.0,0.0,-3.0,2012.0,915.0,90369.0,0.0,1601.0,3269.0
2012-01-01 02:55:00,-1967.0,-204.0,-979.0,4036.0,0.0,-3.0,2008.0,916.0,90363.0,0.0,1565.0,3211.0
2012-01-01 02:56:00,-1972.0,-204.0,-1137.0,4036.0,-11.0,-3.0,201.0,916.0,90363.0,0.0,1916.0,3206.0
2012-01-01 02:57:00,-1974.0,-204.0,-1271.0,4025.0,11.0,-3.0,2012.0,916.0,90357.0,0.0,2016.0,3248.0
2012-01-01 02:58:00,-1974.0,-256.0,-1277.0,4025.0,0.0,-2.0,2013.0,916.0,90363.0,0.0,1703.0,3256.0
2012-01-01 02:59:00,-1974.0,-589.0,-1277.0,4037.0,-5.0,-2.0,201.0,916.0,90357.0,0.0,1.66699999999999e+16,3247.0
2012-01-01 03:00:00,-1974.0,-613.0,-1277.0,4013.0,-11.0,-1.0,2008.0,916.0,90363.0,0.0,1773.0,3248.0
2012-01-01 03:01:00,-1977.0,-613.0,-1277.0,4027.0,-5.0,-2.0,202.0,916.0,90357.0,0.0,1774.0,3247.0
2012-01-01 03:02:00,-1974.0,-613.0,-1277.0,4025.0,-11.0,-4.0,2013.0,917.0,90357.0,0.0,1791.0,3228.0
2012-01-01 03:03:00,-1977.0,-613.0,-1277.0,4018.0,-5.0,-2.0,2003.0,917.0,90363.0,0.0,182.0,3184.0
2012-01-01 03:04:00,-1992.0,-613.0,-128.0,4018.0,0.0,-2.0,2002.0,916.0,90357.0,0.0,1575.0,3253.0
2012-01-01 03:05:00,-20.0,-613.0,-1283.0,4008.0,0.0,-2.0,2008.0,916.0,90351.0,0.0,1733.0,3225.0
2012-01-01 03:06:00,-2035.0,-613.0,-1289.0,4020.0,5.0,-2.0,2008.0,917.0,90351.0,0.0,1607.0,3270.0
2012-01-01 03:07:00,-2248.0,-746.0,-1.29199999999999e+16,4029.0,0.0,-4.0,201.0,917.0,90351.0,0.0,1699.0,3296.0
2012-01-01 03:08:00,-227.0,-1012.0,-1277.0,4059.0,0.0,-2.0,2007.0,917.0,90345.0,0.0,1864.0,3267.0
2012-01-01 03:09:00,-2278.0,-1022.0,-1277.0,4072.0,0.0,-3.0,2005.0,916.0,90345.0,0.0,1788.0,3235.0
2012-01-01 03:10:00,-2177.0,-1022.0,-1277.0,4085.0,0.0,-3.0,200.0,917.0,90345.0,0.0,1551.0,3248.0
2012-01-01 03:11:00,-2002.0,-1022.0,-1277.0,4087.0,0.0,-2.0,2008.0,917.0,90351.0,0.0,1636.0,3240.0
2012-01-01 03:12:00,-1974.0,-1022.0,-1277.0,4096.0,0.0,-4.0,201.0,917.0,90345.0,0.0,1783.0,3237.0
2012-01-01 03:13:00,-1974.0,-1022.0,-1277.0,4116.0,5.0,-2.0,2008.0,917.0,90345.0,0.0,1554.0,3156.0
2012-01-01 03:14:00,-1974.0,-1022.0,-1277.0,4125.0,0.0,-1.0,2007.0,917.0,90339.0,0.0,1716.0,3191.0
